trajectory_id,is_best,generation,x_au,y_au,z_au,time
3,0,91,0.4558434318087408,1.7687696801757293,-0.05547029873303096,2033-11-03 12:00:00
3,0,91,0.5670312185274285,1.7785544007279064,-0.06991718436212618,2033-11-13 12:00:00
3,0,91,0.6756483393116719,1.780260741796517,-0.08404712981698648,2033-11-23 12:00:00
3,0,91,0.7813804736299512,1.7743544895396184,-0.09781822183956752,2033-12-03 12:00:00
3,0,91,0.8839536432826326,1.761266720649439,-0.11119387212931447,2033-12-13 12:00:00
3,0,91,0.9831262493580348,1.7413971636203143,-0.12414177385471364,2033-12-23 12:00:00
3,0,91,1.0786826185146905,1.7151174183461495,-0.13663305487189015,2034-01-02 12:00:00
3,0,91,1.1704277347947603,1.6827739840767082,-0.1486415856255102,2034-01-12 12:00:00
3,0,91,1.2581829051408924,1.6446910784535367,-0.16014340900081694,2034-01-22 12:00:00
3,0,91,1.3417821621284214,1.60117324992601,-0.17111626655405124,2034-02-01 12:00:00
3,0,91,1.4210692499429909,1.552507797281443,-0.18153920105626925,2034-02-11 12:00:00
3,0,91,1.495895072330889,1.49896701646379,-0.1913922195262465,2034-02-21 12:00:00
3,0,91,1.5661155064468777,1.440810298311841,-0.2006560041994319,2034-03-03 12:00:00
3,0,91,1.631589505999932,1.3782861026053261,-0.20931166141033425,2034-03-13 12:00:00
3,0,91,1.6921774322069187,1.3116338346956202,-0.21734050032991148,2034-03-23 12:00:00
3,0,91,1.7477395628421348,1.2410856515611777,-0.22472383503088797,2034-04-02 12:00:00
3,0,91,1.7981347389095335,1.166868224735463,-0.23144280455480729,2034-04-12 12:00:00
3,0,91,1.8432191157784745,1.0892044884724517,-0.23747820660435523,2034-04-22 12:00:00
3,0,91,1.8828449914975425,1.0083154029516972,-0.24281034124567547,2034-05-02 12:00:00
3,0,91,1.9168596898292745,0.9244217644696745,-0.24741886162900992,2034-05-12 12:00:00
3,0,91,1.9451044796694774,0.8377460976081454,-0.25128262926559775,2034-05-22 12:00:00
3,0,91,1.9674135162392246,0.7485146685294451,-0.2543795718743574,2034-06-01 12:00:00
3,0,91,1.9836127930789473,0.6569596640819927,-0.25668654227366705,2034-06-11 12:00:00
3,0,91,1.9935190977807618,0.5633215886293498,-0.2581791772861973,2034-06-21 12:00:00
3,0,91,1.9969389689908776,0.4678519398498261,-0.2588317562024659,2034-07-01 12:00:00
3,0,91,1.9936676580505794,0.37081623670759306,-0.25861705908227856,2034-07-11 12:00:00
3,0,91,1.9834881064762686,0.27249748802474616,-0.25750622615923996,2034-07-21 12:00:00
