JDTDB,Date,X_km,Y_km,Z_km,VX_km_s,VY_km_s,VZ_km_s,LT,RG,RR
2470997.500000000, A.D. 2053-Apr-05 00:00:00.0000, -1.246502913304147E+08, -4.083252691500385E+08,  2.723624012561351E+07,  1.673476885111713E+01, -3.568977795328192E+00, -1.788179798558235E+00,  1.426972358507649E+03,  4.277955508550652E+08, -1.583450989142719E+00,
2470998.500000000, A.D. 2053-Apr-06 00:00:00.0000, -1.232036222117469E+08, -4.086310434751545E+08,  2.708156930345799E+07,  1.675290982089885E+01, -3.509114540660145E+00, -1.792160165085261E+00,  1.426515521920294E+03,  4.276585946916377E+08, -1.586827797300942E+00,
2470999.500000000, A.D. 2053-Apr-07 00:00:00.0000, -1.217553941218219E+08, -4.089316412047222E+08,  2.692655539315432E+07,  1.677085605252563E+01, -3.449149274208415E+00, -1.796121640372618E+00,  1.426057714541078E+03,  4.275213474921322E+08, -1.590187923489187E+00,
2471000.500000000, A.D. 2053-Apr-08 00:00:00.0000, -1.203056239109600E+08, -4.092270535455843E+08,  2.677120003039803E+07,  1.678860696853532E+01, -3.389082474758075E+00, -1.800064143555903E+00,  1.425598941188038E+03,  4.273838107009594E+08, -1.593531296178460E+00,
2471001.500000000, A.D. 2053-Apr-09 00:00:00.0000, -1.188543284793890E+08, -4.095172717460864E+08,  2.661550485787690E+07,  1.680616199113106E+01, -3.328914624233491E+00, -1.803987593643364E+00,  1.425139206699852E+03,  4.272459857687187E+08, -1.596857843648537E+00,
2471002.500000000, A.D. 2053-Apr-10 00:00:00.0000, -1.174015247772723E+08, -4.098022870963487E+08,  2.645947152528170E+07,  1.682352054219659E+01, -3.268646207731172E+00, -1.807891909518286E+00,  1.424678515935896E+03,  4.271078741522144E+08, -1.600167493975347E+00,
2471003.500000000, A.D. 2053-Apr-11 00:00:00.0000, -1.159472298047357E+08, -4.100820909285423E+08,  2.630310168931703E+07,  1.684068204331270E+01, -3.208277713555031E+00, -1.811777009941755E+00,  1.424216873776307E+03,  4.269694773144749E+08, -1.603460175016187E+00,
2471004.500000000, A.D. 2053-Apr-12 00:00:00.0000, -1.144914606118928E+08, -4.103566746171674E+08,  2.614639701371175E+07,  1.685764591577673E+01, -3.147809633252936E+00, -1.815642813555746E+00,  1.423754285122047E+03,  4.268307967247712E+08, -1.606735814394311E+00,
2471005.500000000, A.D. 2053-Apr-13 00:00:00.0000, -1.130342342988685E+08, -4.106260295793358E+08,  2.598935916922903E+07,  1.687441158062504E+01, -3.087242461655028E+00, -1.819489238886643E+00,  1.423290754894971E+03,  4.266918338586388E+08, -1.609994339482334E+00,
2471006.500000000, A.D. 2053-Apr-14 00:00:00.0000, -1.115755680158208E+08, -4.108901472750557E+08,  2.583198983367625E+07,  1.689097845865927E+01, -3.026576696914062E+00, -1.823316204349268E+00,  1.422826288037905E+03,  4.265525901978995E+08, -1.613235677384351E+00,
2471007.500000000, A.D. 2053-Apr-15 00:00:00.0000, -1.101154789629591E+08, -4.111490192075204E+08,  2.567429069191433E+07,  1.690734597047728E+01, -2.965812840547438E+00, -1.827123628251474E+00,  1.422360889514723E+03,  4.264130672306852E+08, -1.616459754917203E+00,
2471008.500000000, A.D. 2053-Apr-16 00:00:00.0000, -1.086539843905608E+08, -4.114026369234019E+08,  2.551626343586686E+07,  1.692351353650989E+01, -2.904951397479920E+00, -1.830911428799325E+00,  1.421894564310435E+03,  4.262732664514645E+08, -1.619666498591988E+00,
2471009.500000000, A.D. 2053-Apr-17 00:00:00.0000, -1.071911015989839E+08, -4.116509920131459E+08,  2.535790976452874E+07,  1.693948057706456E+01, -2.843992876087604E+00, -1.834679524103016E+00,  1.421427317431278E+03,  4.261331893610691E+08, -1.622855834595482E+00,
2471010.500000000, A.D. 2053-Apr-18 00:00:00.0000, -1.057268479386750E+08, -4.118940761112726E+08,  2.519923138397388E+07,  1.695524651237751E+01, -2.782937788241591E+00, -1.838427832183541E+00,  1.420959153904808E+03,  4.259928374667226E+08, -1.626027688773075E+00,
2471011.500000000, A.D. 2053-Apr-19 00:00:00.0000, -1.042612408101736E+08, -4.121318808966804E+08,  2.504023000736277E+07,  1.697081076267422E+01, -2.721786649349162E+00, -1.842156270979878E+00,  1.420490078780005E+03,  4.258522122820712E+08, -1.629181986615149E+00,
2471012.500000000, A.D. 2053-Apr-20 00:00:00.0000, -1.027942976641092E+08, -4.123643980929532E+08,  2.488090735494931E+07,  1.698617274824367E+01, -2.660539978393014E+00, -1.845864758357362E+00,  1.420020097127373E+03,  4.257113153272140E+08, -1.632318653247457E+00,
2471013.500000000, A.D. 2053-Apr-21 00:00:00.0000, -1.013260360011929E+08, -4.125916194686704E+08,  2.472126515408677E+07,  1.700133188952329E+01, -2.599198297963080E+00, -1.849553212116348E+00,  1.419549214039052E+03,  4.255701481287354E+08, -1.635437613429713E+00,
2471014.500000000, A.D. 2053-Apr-22 00:00:00.0000, -9.985647337219992E+07, -4.128135368377200E+08,  2.456130513923275E+07,  1.701628760719467E+01, -2.537762134279212E+00, -1.853221550001168E+00,  1.419077434628913E+03,  4.254287122197360E+08, -1.638538791563795E+00,
2471015.500000000, A.D. 2053-Apr-23 00:00:00.0000, -9.838562737794402E+07, -4.130301420596126E+08,  2.440102905195400E+07,  1.703103932230141E+01, -2.476232017199774E+00, -1.856869689709912E+00,  1.418604764032666E+03,  4.252870091398627E+08, -1.641622111718861E+00,
2471016.500000000, A.D. 2053-Apr-24 00:00:00.0000, -9.691351566924065E+07, -4.132414270397953E+08,  2.424043864092971E+07,  1.704558645637273E+01, -2.414608480211188E+00, -1.860497548903223E+00,  1.418131207407946E+03,  4.251450404353358E+08, -1.644687497673758E+00,
2471017.500000000, A.D. 2053-Apr-25 00:00:00.0000, -9.544015594685937E+07, -4.134473837299641E+08,  2.407953566195458E+07,  1.705992843156112E+01, -2.352892060391905E+00, -1.864105045212275E+00,  1.417656769934390E+03,  4.250028076589711E+08, -1.647734872985023E+00,
2471018.500000000, A.D. 2053-Apr-26 00:00:00.0000, -9.396556596146342E+07, -4.136480041283715E+08,  2.391832187794100E+07,  1.707406467078982E+01, -2.291083298343006E+00, -1.867692096244911E+00,  1.417181456813686E+03,  4.248603123701956E+08, -1.650764161086736E+00,
2471019.500000000, A.D. 2053-Apr-27 00:00:00.0000, -9.248976351353693E+07, -4.138432802801262E+08,  2.375679905892090E+07,  1.708799459789928E+01, -2.229182738078758E+00, -1.871258619588426E+00,  1.416705273269589E+03,  4.247175561350520E+08, -1.653775285426263E+00,
2471020.500000000, A.D. 2053-Apr-28 00:00:00.0000, -9.101276645329961E+07, -4.140332042774815E+08,  2.359496898204769E+07,  1.710171763778456E+01, -2.167190926870892E+00, -1.874804532807740E+00,  1.416228224547897E+03,  4.245745405261899E+08, -1.656768169640476E+00,
2471021.500000000, A.D. 2053-Apr-29 00:00:00.0000, -8.953459268061039E+07, -4.142177682601088E+08,  2.343283343159829E+07,  1.711523321650924E+01, -2.105108415041387E+00, -1.878329753437204E+00,  1.415750315916359E+03,  4.244312671228418E+08, -1.659742737774814E+00,
2471022.500000000, A.D. 2053-Apr-30 00:00:00.0000, -8.805526014486308E+07, -4.143969644153500E+08,  2.327039419897662E+07,  1.712854076137711E+01, -2.042935755703802E+00, -1.881834198964335E+00,  1.415271552664526E+03,  4.242877375107749E+08, -1.662698914542205E+00,
2471023.500000000, A.D. 2053-May-01 00:00:00.0000, -8.657478684487832E+07, -4.145707849784455E+08,  2.310765308271858E+07,  1.714163970094090E+01, -1.980673504458981E+00, -1.885317786804059E+00,  1.414791940103517E+03,  4.241439532822222E+08, -1.665636625613194E+00,
2471024.500000000, A.D. 2053-May-02 00:00:00.0000, -8.509319082879815E+07, -4.147392222327352E+08,  2.294461188849977E+07,  1.715452946492547E+01, -1.918322219059088E+00, -1.888780434262520E+00,  1.414311483565697E+03,  4.239999160357867E+08, -1.668555797921045E+00,
2471025.500000000, A.D. 2053-May-03 00:00:00.0000, -8.361049019399196E+07, -4.149022685098292E+08,  2.278127242914684E+07,  1.716720948404549E+01, -1.855882459064927E+00, -1.892222058490690E+00,  1.413830188404270E+03,  4.238556273763191E+08, -1.671456359955955E+00,
2471026.500000000, A.D. 2053-May-04 00:00:00.0000, -8.212670308698303E+07, -4.150599161897505E+08,  2.261763652465339E+07,  1.717967918970473E+01, -1.793354785530930E+00, -1.895642576429390E+00,  1.413348059992796E+03,  4.237110889147716E+08, -1.674338242015149E+00,
2471027.500000000, A.D. 2053-May-05 00:00:00.0000, -8.064184770340621E+07, -4.152121577010523E+08,  2.245370600220053E+07,  1.719193801357707E+01, -1.730739760760802E+00, -1.899041904749254E+00,  1.412865103724640E+03,  4.235663022680346E+08, -1.677201376369967E+00,
2471028.500000000, A.D. 2053-May-06 00:00:00.0000, -7.915594228800659E+07, -4.153589855209199E+08,  2.228948269618282E+07,  1.720398538708514E+01, -1.668037948180274E+00, -1.902419959790911E+00,  1.412381325012396E+03,  4.234212690587631E+08, -1.680045697310430E+00,
2471029.500000000, A.D. 2053-May-07 00:00:00.0000, -7.766900513468614E+07, -4.155003921752676E+08,  2.212496844823912E+07,  1.721582074081453E+01, -1.605249912367500E+00, -1.905776657512145E+00,  1.411896729287316E+03,  4.232759909152049E+08, -1.682871141036901E+00,
2471030.500000000, A.D. 2053-May-08 00:00:00.0000, -7.618105458660197E+07, -4.156363702388455E+08,  2.196016510728765E+07,  1.722744350391700E+01, -1.542376219268319E+00, -1.909111913449183E+00,  1.411411321998792E+03,  4.231304694710472E+08, -1.685677645382954E+00,
2471031.500000000, A.D. 2053-May-09 00:00:00.0000, -7.469210903631426E+07, -4.157669123353752E+08,  2.179507452956325E+07,  1.723885310357117E+01, -1.479417436600754E+00, -1.912425642698732E+00,  1.410925108613951E+03,  4.229847063652933E+08, -1.688465149376849E+00,
2471032.500000000, A.D. 2053-May-10 00:00:00.0000, -7.320218692597573E+07, -4.158920111377254E+08,  2.162969857865524E+07,  1.725004896456573E+01, -1.416374134423682E+00, -1.915717759924671E+00,  1.410438094617387E+03,  4.228387032421829E+08, -1.691233592675205E+00,
2471033.500000000, A.D. 2053-May-11 00:00:00.0000, -7.171130674754988E+07, -4.160116593681429E+08,  2.146403912554346E+07,  1.726103050906177E+01, -1.353246885819085E+00, -1.918988179390458E+00,  1.409950285511067E+03,  4.226924617511647E+08, -1.693982914924068E+00,
2471034.500000000, A.D. 2053-May-12 00:00:00.0000, -7.021948704304087E+07, -4.161258497985463E+08,  2.129809804863098E+07,  1.727179715656441E+01, -1.290036267621243E+00, -1.922236815014565E+00,  1.409461686814437E+03,  4.225459835469262E+08, -1.696713055112541E+00,
2471035.500000000, A.D. 2053-May-13 00:00:00.0000, -6.872674640471648E+07, -4.162345752508796E+08,  2.113187723377044E+07,  1.728234832410426E+01, -1.226742861109075E+00, -1.925463580442126E+00,  1.408972304064686E+03,  4.223992702894756E+08, -1.699423950995377E+00,
2471036.500000000, A.D. 2053-May-14 00:00:00.0000, -6.723310347530739E+07, -4.163378285975233E+08,  2.096537857428470E+07,  1.729268342660010E+01, -1.163367252603212E+00, -1.928668389125416E+00,  1.408482142817181E+03,  4.222523236442698E+08, -1.702115538631860E+00,
2471037.500000000, A.D. 2053-May-15 00:00:00.0000, -6.573857694816917E+07, -4.164356027617505E+08,  2.079860397097963E+07,  1.730280187735356E+01, -1.099910033909114E+00, -1.931851154403828E+00,  1.407991208645998E+03,  4.221051452823745E+08, -1.704787752086343E+00,
2471038.500000000, A.D. 2053-May-16 00:00:00.0000, -6.424318556739794E+07, -4.165278907182136E+08,  2.063155533215082E+07,  1.731270308860551E+01, -1.036371802592743E+00, -1.935011789575829E+00,  1.407499507144520E+03,  4.219577368806441E+08, -1.707440523290014E+00,
2471039.500000000, A.D. 2053-May-17 00:00:00.0000, -6.274694812789739E+07, -4.166146854934482E+08,  2.046423457358450E+07,  1.732238647210698E+01, -9.727531620823766E-01, -1.938150207958016E+00,  1.407007043926056E+03,  4.218101001219062E+08, -1.710073782062135E+00,
2471040.500000000, A.D. 2053-May-18 00:00:00.0000, -6.124988347539815E+07, -4.166959801663777E+08,  2.029664361855406E+07,  1.733185143964121E+01, -9.090547216247261E-01, -1.941266322927795E+00,  1.406513824624428E+03,  4.216622366951382E+08, -1.712687456254107E+00,
2471041.500000000, A.D. 2053-May-19 00:00:00.0000, -5.975201050643498E+07, -4.167717678688106E+08,  2.012878439781317E+07,  1.734109740346642E+01, -8.452770961282376E-01, -1.944360047949561E+00,  1.406019854894508E+03,  4.215141482956278E+08, -1.715281471981508E+00,
2471042.500000000, A.D. 2053-May-20 00:00:00.0000, -5.825334816829004E+07, -4.168420417859206E+08,  1.996065884958827E+07,  1.735012377666914E+01, -7.814209059362451E-01, -1.947431296586946E+00,  1.405525140412680E+03,  4.213658366251123E+08, -1.717855753903354E+00,
2471043.500000000, A.D. 2053-May-21 00:00:00.0000, -5.675391545890979E+07, -4.169067951567034E+08,  1.979226891956943E+07,  1.735892997341116E+01, -7.174867765606507E-01, -1.950479982502101E+00,  1.405029686877211E+03,  4.212173033918895E+08, -1.720410225518693E+00,
2471044.500000000, A.D. 2053-May-22 00:00:00.0000, -5.525373142680445E+07, -4.169660212744129E+08,  1.962361656090236E+07,  1.736751540909149E+01, -6.534753384066826E-01, -1.953506019446454E+00,  1.404533500008553E+03,  4.210685503109072E+08, -1.722944809456322E+00,
2471045.500000000, A.D. 2053-May-23 00:00:00.0000, -5.375281517093709E+07, -4.170197134869723E+08,  1.945470373418131E+07,  1.737587950042997E+01, -5.893872265224303E-01, -1.956509321246322E+00,  1.404036585549548E+03,  4.209195791038262E+08, -1.725459427727607E+00,
2471046.500000000, A.D. 2053-May-24 00:00:00.0000, -5.225118584060809E+07, -4.170678651973650E+08,  1.928553240744334E+07,  1.738402166549351E+01, -5.252230803695698E-01, -1.959489801785008E+00,  1.403538949265576E+03,  4.207703914990642E+08, -1.727954001950574E+00,
2471047.500000000, A.D. 2053-May-25 00:00:00.0000, -5.074886263533924E+07, -4.171104698640075E+08,  1.911610455616426E+07,  1.739194132367483E+01, -4.609835436344215E-01, -1.962447374983848E+00,  1.403040596944641E+03,  4.206209892318212E+08, -1.730428453529067E+00,
2471048.500000000, A.D. 2053-May-26 00:00:00.0000, -4.924586480476102E+07, -4.171475210011081E+08,  1.894642216325602E+07,  1.739963789564844E+01, -3.966692640768959E-01, -1.965381954784283E+00,  1.402541534397414E+03,  4.204713740440923E+08, -1.732882703793457E+00,
2471049.500000000, A.D. 2053-May-27 00:00:00.0000, -4.774221164850453E+07, -4.171790121790126E+08,  1.877648721906585E+07,  1.740711080330813E+01, -3.322808934151084E-01, -1.968293455131162E+00,  1.402041767457234E+03,  4.203215476846686E+08, -1.735316674106065E+00,
2471050.500000000, A.D. 2053-May-28 00:00:00.0000, -4.623792251609899E+07, -4.172049370245438E+08,  1.860630172137630E+07,  1.741435946969793E+01, -2.678190872440017E-01, -1.971181789958235E+00,  1.401541301980089E+03,  4.201715119091313E+08, -1.737730285934602E+00,
2471051.500000000, A.D. 2053-May-29 00:00:00.0000, -4.473301680687546E+07, -4.172252892213332E+08,  1.843586767540729E+07,  1.742138331894325E+01, -2.032845049807410E-01, -1.974046873175873E+00,  1.401040143844582E+03,  4.200212684798408E+08, -1.740123460901610E+00,
2471052.500000000, A.D. 2053-May-30 00:00:00.0000, -4.322751396987618E+07, -4.172400625101498E+08,  1.826518709381819E+07,  1.742818177618649E+01, -1.386778098338748E-01, -1.976888618661148E+00,  1.400538298951875E+03,  4.198708191659213E+08, -1.742496120813185E+00,
2471053.500000000, A.D. 2053-May-31 00:00:00.0000, -4.172143350376924E+07, -4.172492506892271E+08,  1.809426199671087E+07,  1.743475426752925E+01, -7.399966879017450E-02, -1.979706940249976E+00,  1.400035773225638E+03,  4.197201657432443E+08, -1.744848187673015E+00,
2471054.500000000, A.D. 2053-Jun-01 00:00:00.0000, -4.021479495676795E+07, -4.172528476145893E+08,  1.792309441163397E+07,  1.744110021998314E+01, -9.250752615858282E-03, -1.982501751731243E+00,  1.399532572611990E+03,  4.195693099944119E+08, -1.747179583684969E+00,
2471055.500000000, A.D. 2053-Jun-02 00:00:00.0000, -3.870761792655399E+07, -4.172508472003788E+08,  1.775168637358704E+07,  1.744721906142928E+01,  5.556826413190386E-02, -1.985272966842577E+00,  1.399028703079445E+03,  4.194182537087390E+08, -1.749490231248004E+00,
2471056.500000000, A.D. 2053-Jun-03 00:00:00.0000, -3.719992206020368E+07, -4.172432434191841E+08,  1.758003992502490E+07,  1.745311022058645E+01,  1.204567030857544E-01, -1.988020499267564E+00,  1.398524170618853E+03,  4.192669986822373E+08, -1.751780052945651E+00,
2471057.500000000, A.D. 2053-Jun-04 00:00:00.0000, -3.569172705411679E+07, -4.172300303023698E+08,  1.740815711586246E+07,  1.745877312698741E+01,  1.854138820437549E-01, -1.990744262634147E+00,  1.398018981243350E+03,  4.191155467175999E+08, -1.754048971532331E+00,
2471058.500000000, A.D. 2053-Jun-05 00:00:00.0000, -3.418305265394688E+07, -4.172112019404097E+08,  1.723604000347966E+07,  1.746420721096257E+01,  2.504391149414347E-01, -1.993444170514010E+00,  1.397513140988312E+03,  4.189638996241865E+08, -1.756296909917785E+00,
2471059.500000000, A.D. 2053-Jun-06 00:00:00.0000, -3.267391865453286E+07, -4.171867524832214E+08,  1.706369065272632E+07,  1.746941190363035E+01,  3.155317118217970E-01, -1.996120136422746E+00,  1.397006655911311E+03,  4.188120592180121E+08, -1.758523791150840E+00,
2471060.500000000, A.D. 2053-Jun-07 00:00:00.0000, -3.116434489983117E+07, -4.171566761405041E+08,  1.689111113592687E+07,  1.747438663689325E+01,  3.806909788042151E-01, -1.998772073820675E+00,  1.396499532092079E+03,  4.186600273217342E+08, -1.760729538403218E+00,
2471061.500000000, A.D. 2053-Jun-08 00:00:00.0000, -2.965435128284792E+07, -4.171209671820790E+08,  1.671830353288513E+07,  1.747913084343907E+01,  4.459162180529733E-01, -2.001399896114155E+00,  1.395991775632475E+03,  4.185078057646443E+08, -1.762914074953881E+00,
2471062.500000000, A.D. 2053-Jun-09 00:00:00.0000, -2.814395774557094E+07, -4.170796199382319E+08,  1.654526993088874E+07,  1.748364395674626E+01,  5.112067277459784E-01, -2.004003516657303E+00,  1.395483392656454E+03,  4.183553963826575E+08, -1.765077324174297E+00,
2471063.500000000, A.D. 2053-Jun-10 00:00:00.0000, -2.663318427890100E+07, -4.170326288000600E+08,  1.637201242471397E+07,  1.748792541109312E+01,  5.765618020439754E-01, -2.006582848754020E+00,  1.394974389310043E+03,  4.182028010183067E+08, -1.767219209514774E+00,
2471064.500000000, A.D. 2053-Jun-11 00:00:00.0000, -2.512205092258229E+07, -4.169799882198189E+08,  1.619853311662945E+07,  1.749197464156995E+01,  6.419807310605004E-01, -2.009137805660258E+00,  1.394464771761322E+03,  4.180500215207358E+08, -1.769339654491963E+00,
2471065.500000000, A.D. 2053-Jun-12 00:00:00.0000, -2.361057776513157E+07, -4.169216927112750E+08,  1.602483411640081E+07,  1.749579108409391E+01,  7.074628008326982E-01, -2.011668300586482E+00,  1.393954546200406E+03,  4.178970597456943E+08, -1.771438582677586E+00,
2471066.500000000, A.D. 2053-Jun-13 00:00:00.0000, -2.209878494376602E+07, -4.168577368500577E+08,  1.585091754129389E+07,  1.749937417542602E+01,  7.730072932930706E-01, -2.014174246700263E+00,  1.393443718839427E+03,  4.177439175555326E+08, -1.773515917688320E+00,
2471067.500000000, A.D. 2053-Jun-14 00:00:00.0000, -2.058669264432956E+07, -4.167881152740158E+08,  1.567678551607868E+07,  1.750272335319004E+01,  8.386134862421657E-01, -2.016655557128997E+00,  1.392932295912527E+03,  4.175905968191999E+08, -1.775571583176811E+00,
2471068.500000000, A.D. 2053-Jun-15 00:00:00.0000, -1.907432110121741E+07, -4.167128226835760E+08,  1.550244017303270E+07,  1.750583805589286E+01,  9.042806533221932E-01, -2.019112144962696E+00,  1.392420283675848E+03,  4.174370994122400E+08, -1.777605502823742E+00,
2471069.500000000, A.D. 2053-Jun-16 00:00:00.0000, -1.756169059729887E+07, -4.166318538421023E+08,  1.532788365194380E+07,  1.750871772294620E+01,  9.700080639915342E-01, -2.021543923256858E+00,  1.391907688407523E+03,  4.172834272167896E+08, -1.779617600330862E+00,
2471070.500000000, A.D. 2053-Jun-17 00:00:00.0000, -1.604882146383815E+07, -4.165452035762596E+08,  1.515311810011354E+07,  1.751136179468946E+01,  1.035794983500064E+00, -2.023950805035383E+00,  1.391394516407672E+03,  4.171295821215774E+08, -1.781607799414878E+00,
2471071.500000000, A.D. 2053-Jun-18 00:00:00.0000, -1.453573408041323E+07, -4.164528667763776E+08,  1.497814567235908E+07,  1.751376971241337E+01,  1.101640672865258E+00, -2.026332703293515E+00,  1.390880773998397E+03,  4.169755660219220E+08, -1.783576023802139E+00,
2471072.500000000, A.D. 2053-Jun-19 00:00:00.0000, -1.302244887483256E+07, -4.163548383968178E+08,  1.480296853101629E+07,  1.751594091838458E+01,  1.167544388848897E+00, -2.028689531000869E+00,  1.390366467523783E+03,  4.168213808197321E+08, -1.785522197223912E+00,
2471073.500000000, A.D. 2053-Jun-20 00:00:00.0000, -1.150898632304973E+07, -4.162511134563422E+08,  1.462758884594110E+07,  1.751787485587074E+01,  1.233505383934447E+00, -2.031021201104436E+00,  1.389851603349895E+03,  4.166670284235059E+08, -1.787446243412307E+00,
2471074.500000000, A.D. 2053-Jun-21 00:00:00.0000, -9.995366949075798E+06, -4.161416870384840E+08,  1.445200879451212E+07,  1.751957096916638E+01,  1.299522906304937E+00, -2.033327626531661E+00,  1.389336187864777E+03,  4.165125107483315E+08, -1.789348086096665E+00,
2471075.500000000, A.D. 2053-Jun-22 00:00:00.0000, -8.481611324889492E+06, -4.160265542919196E+08,  1.427623056163129E+07,  1.752102870361909E+01,  1.365596199821147E+00, -2.035608720193535E+00,  1.388820227478458E+03,  4.163578297158862E+08, -1.791227649000197E+00,
2471076.500000000, A.D. 2053-Jun-23 00:00:00.0000, -6.967740070345048E+06, -4.159057104308436E+08,  1.410025633972606E+07,  1.752224750565627E+01,  1.431724504000415E+00, -2.037864394987702E+00,  1.388303728622949E+03,  4.162029872544389E+08, -1.793084855837186E+00,
2471077.500000000, A.D. 2053-Jun-24 00:00:00.0000, -5.453773853077754E+06, -4.157791507353445E+08,  1.392408832874966E+07,  1.752322682281220E+01,  1.497907053995114E+00, -2.040094563801667E+00,  1.387786697752248E+03,  4.160479852988495E+08, -1.794919630309806E+00,
2471078.500000000, A.D. 2053-Jun-25 00:00:00.0000, -3.939733388407134E+06, -4.156468705517833E+08,  1.374772873618236E+07,  1.752396610375562E+01,  1.564143080571975E+00, -2.042299139515972E+00,  1.387269141342345E+03,  4.158928257905711E+08, -1.796731896105705E+00,
2471079.500000000, A.D. 2053-Jun-26 00:00:00.0000, -2.425639439237716E+06, -4.155088652931727E+08,  1.357117977703166E+07,  1.752446479831749E+01,  1.630431810090921E+00, -2.044478035007469E+00,  1.386751065891226E+03,  4.157375106776506E+08, -1.798521576895031E+00,
2471080.500000000, A.D. 2053-Jun-27 00:00:00.0000, -9.115128159574091E+05, -4.153651304395589E+08,  1.339444367383263E+07,  1.752472235751927E+01,  1.696772464484196E+00, -2.046631163152625E+00,  1.386232477918876E+03,  4.155820419147306E+08, -1.800288596327683E+00,
2471081.500000000, A.D. 2053-Jun-28 00:00:00.0000,  6.026256236665803E+05, -4.152156615384057E+08,  1.321752265664753E+07,  1.752473823360159E+01,  1.763164261234910E+00, -2.048758436830930E+00,  1.385713383967290E+03,  4.154264214630518E+08, -1.802032878029888E+00,
2471082.500000000, A.D. 2053-Jun-29 00:00:00.0000,  2.116754974594352E+06, -4.150604542049786E+08,  1.304041896306586E+07,  1.752451188005303E+01,  1.829606413356085E+00, -2.050859768928298E+00,  1.385193790600477E+03,  4.152706512904541E+08, -1.803754345601206E+00,
2471083.500000000, A.D. 2053-Jun-30 00:00:00.0000,  3.630854284622391E+06, -4.148995041227334E+08,  1.286313483820295E+07,  1.752404275163986E+01,  1.896098129368295E+00, -2.052935072340676E+00,  1.384673704404466E+03,  4.151147333713801E+08, -1.805452922610038E+00,
2471084.500000000, A.D. 2053-Jul-01 00:00:00.0000,  5.144902554495258E+06, -4.147328070437040E+08,  1.268567253469971E+07,  1.752333030443583E+01,  1.962638613277753E+00, -2.054984259977654E+00,  1.384153131987321E+03,  4.149586696868775E+08, -1.807128532589476E+00,
2471085.500000000, A.D. 2053-Jul-02 00:00:00.0000,  6.658878738019877E+06, -4.145603587888945E+08,  1.250803431272084E+07,  1.752237399585286E+01,  2.029227064553158E+00, -2.057007244766249E+00,  1.383632079979152E+03,  4.148024622246025E+08, -1.808781099031833E+00,
2471086.500000000, A.D. 2053-Jul-03 00:00:00.0000,  8.172761742182485E+06, -4.143821552486714E+08,  1.233022243995324E+07,  1.752117328467247E+01,  2.095862678101816E+00, -2.059003939654869E+00,  1.383110555032120E+03,  4.146461129788235E+08, -1.810410545382310E+00,
2471087.500000000, A.D. 2053-Jul-04 00:00:00.0000,  9.686530427268380E+06, -4.141981923831593E+08,  1.215223919160399E+07,  1.751972763107769E+01,  2.162544644245146E+00, -2.060974257617346E+00,  1.382588563820459E+03,  4.144896239504253E+08, -1.812016795031925E+00,
2471088.500000000, A.D. 2053-Jul-05 00:00:00.0000,  1.120016360698440E+07, -4.140084662226381E+08,  1.197408685039791E+07,  1.751803649668708E+01,  2.229272148692745E+00, -2.062918111657320E+00,  1.382066113040492E+03,  4.143329971469148E+08, -1.813599771308844E+00,
2471089.500000000, A.D. 2053-Jul-06 00:00:00.0000,  1.271364004858448E+07, -4.138129728679428E+08,  1.179576770657513E+07,  1.751609934458871E+01,  2.296044372515420E+00, -2.064835414812717E+00,  1.381543209410647E+03,  4.141762345824265E+08, -1.815159397468500E+00,
2471090.500000000, A.D. 2053-Jul-07 00:00:00.0000,  1.422693847299817E+07, -4.136117084908646E+08,  1.161728405788717E+07,  1.751391563937683E+01,  2.362860492116773E+00, -2.066726080160593E+00,  1.381019859671481E+03,  4.140193382777284E+08, -1.816695596682034E+00,
2471091.500000000, A.D. 2053-Jul-08 00:00:00.0000,  1.574003755496241E+07, -4.134046693345568E+08,  1.143863820959434E+07,  1.751148484719070E+01,  2.429719679203409E+00, -2.068590020822318E+00,  1.380496070585709E+03,  4.138623102602312E+08, -1.818208292023071E+00,
2471092.500000000, A.D. 2053-Jul-09 00:00:00.0000,  1.725291592315679E+07, -4.131918517139411E+08,  1.125983247446078E+07,  1.750880643575517E+01,  2.496621100753226E+00, -2.070427149969086E+00,  1.379971848938231E+03,  4.137051525639969E+08, -1.819697406452257E+00,
2471093.500000000, A.D. 2053-Jul-10 00:00:00.0000,  1.876555216034237E+07, -4.129732520161176E+08,  1.108086917275041E+07,  1.750587987442560E+01,  2.563563918982992E+00, -2.072237380827893E+00,  1.379447201536167E+03,  4.135478672297488E+08, -1.821162862800584E+00,
2471094.500000000, A.D. 2053-Jul-11 00:00:00.0000,  2.027792480350469E+07, -4.127488667007781E+08,  1.090175063222170E+07,  1.750270463423542E+01,  2.630547291312983E+00, -2.074020626688025E+00,  1.378922135208899E+03,  4.133904563048842E+08, -1.822604583749293E+00,
2471095.500000000, A.D. 2053-Jul-12 00:00:00.0000,  2.179001234400097E+07, -4.125186923006214E+08,  1.072247918812203E+07,  1.749928018794948E+01,  2.697570370331317E+00, -2.075776800908109E+00,  1.378396656808118E+03,  4.132329218434880E+08, -1.824022491808705E+00,
2471096.500000000, A.D. 2053-Jul-13 00:00:00.0000,  2.330179322771221E+07, -4.122827254217732E+08,  1.054305718318120E+07,  1.749560601012305E+01,  2.764632303757348E+00, -2.077505816923779E+00,  1.377870773207870E+03,  4.130752659063480E+08, -1.825416509295237E+00,
