JDTDB,Date,X_km,Y_km,Z_km,VX_km_s,VY_km_s,VZ_km_s,LT,RG,RR
2470162.500000000, A.D. 2050-Dec-22 00:00:00.0000, -1.736047135702327E+08,  2.746659858424857E+08,  3.132424019281499E+07, -1.620235346921756E+01, -1.255141885913781E+01,  3.825952501506595E-01,  1.088877102675109E+03,  3.264371430708893E+08, -1.907437340340616E+00,
2470163.500000000, A.D. 2050-Dec-23 00:00:00.0000, -1.750021178109250E+08,  2.735776351835885E+08,  3.135684989226687E+07, -1.614487557352493E+01, -1.264184637669774E+01,  3.722545011131926E-01,  1.088327766768982E+03,  3.262724563093240E+08, -1.904746411778436E+00,
2470164.500000000, A.D. 2050-Dec-24 00:00:00.0000, -1.763945322881141E+08,  2.724814812430610E+08,  3.138856501347902E+07, -1.608684971947586E+01, -1.273204978042829E+01,  3.618874629799329E-01,  1.087779214866540E+03,  3.261080045861502E+08, -1.901996621650539E+00,
2470165.500000000, A.D. 2050-Dec-25 00:00:00.0000, -1.777819096676306E+08,  2.713775435394668E+08,  3.141938329611242E+07, -1.602827612943270E+01, -1.282202547770173E+01,  3.514943916868676E-01,  1.087231463944624E+03,  3.259437929908971E+08, -1.899187880429900E+00,
2470166.500000000, A.D. 2050-Dec-26 00:00:00.0000, -1.791642026355601E+08,  2.702658419022096E+08,  3.144930250204720E+07, -1.596915504992721E+01, -1.291176986576653E+01,  3.410755456392618E-01,  1.086684531005437E+03,  3.257798266206971E+08, -1.896320101623586E+00,
2470167.500000000, A.D. 2050-Dec-27 00:00:00.0000, -1.805413639003412E+08,  2.691463964724100E+08,  3.147832041559747E+07, -1.590948675190814E+01, -1.300127933169650E+01,  3.306311857375910E-01,  1.086138433075691E+03,  3.256161105800298E+08, -1.893393201617604E+00,
2470168.500000000, A.D. 2050-Dec-28 00:00:00.0000, -1.819133461948873E+08,  2.680192277037857E+08,  3.150643484372775E+07, -1.584927153102096E+01, -1.309055025238133E+01,  3.201615754030760E-01,  1.085593187205796E+03,  3.254526499804798E+08, -1.890407099537994E+00,
2470169.500000000, A.D. 2050-Dec-29 00:00:00.0000, -1.832801022787332E+08,  2.668843563635299E+08,  3.153364361627202E+07, -1.578850970790695E+01, -1.317957899455731E+01,  3.096669806017927E-01,  1.085048810469093E+03,  3.252894499405054E+08, -1.887361717132342E+00,
2470170.500000000, A.D. 2050-Dec-30 00:00:00.0000, -1.846415849402081E+08,  2.657418035331861E+08,  3.155994458615439E+07, -1.572720162851103E+01, -1.326836191487516E+01,  2.991476698666284E-01,  1.084505319961105E+03,  3.251265155852160E+08, -1.884256978673979E+00,
2470171.500000000, A.D. 2050-Dec-31 00:00:00.0000, -1.859977469986350E+08,  2.645915906095156E+08,  3.158533562961178E+07, -1.566534766439141E+01, -1.335689536000040E+01,  2.886039143167958E-01,  1.083962732798827E+03,  3.249638520461575E+08, -1.881092810888059E+00,
2470172.500000000, A.D. 2051-Jan-01 00:00:00.0000, -1.873485413065571E+08,  2.634337393053542E+08,  3.160981464641833E+07, -1.560294821302527E+01, -1.344517566674127E+01,  2.780359876748513E-01,  1.083421066120025E+03,  3.248014644611027E+08, -1.877869142897858E+00,
2470173.500000000, A.D. 2051-Jan-02 00:00:00.0000, -1.886939207519901E+08,  2.622682716504585E+08,  3.163337956011063E+07, -1.554000369810801E+01, -1.353319916219959E+01,  2.674441662812717E-01,  1.082880337082550E+03,  3.246393579738461E+08, -1.874585906188885E+00,
2470174.500000000, A.D. 2051-Jan-03 00:00:00.0000, -1.900338382607000E+08,  2.610952099923362E+08,  3.165602831821473E+07, -1.547651456984362E+01, -1.362096216394003E+01,  2.568287291068554E-01,  1.082340562863661E+03,  3.244775377340004E+08, -1.871243034588022E+00,
2470175.500000000, A.D. 2051-Jan-04 00:00:00.0000, -1.913682467985061E+08,  2.599145769970634E+08,  3.167775889247368E+07, -1.541248130522590E+01, -1.370846098017432E+01,  2.461899577630957E-01,  1.081801760659353E+03,  3.243160088967950E+08, -1.867840464255129E+00,
2470176.500000000, A.D. 2051-Jan-05 00:00:00.0000, -1.926970993736066E+08,  2.587263956500833E+08,  3.169856927907628E+07, -1.534790440831013E+01, -1.379569190995711E+01,  2.355281365108350E-01,  1.081263947683681E+03,  3.241547766228742E+08, -1.864378133684608E+00,
2470177.500000000, A.D. 2051-Jan-06 00:00:00.0000, -1.940203490389291E+08,  2.575306892569893E+08,  3.171845749888605E+07, -1.528278441047580E+01, -1.388265124339119E+01,  2.248435522674033E-01,  1.080727141168092E+03,  3.239938460780953E+08, -1.860855983714885E+00,
2470178.500000000, A.D. 2051-Jan-07 00:00:00.0000, -1.953379488945017E+08,  2.563274814442887E+08,  3.173742159767127E+07, -1.521712187068080E+01, -1.396933526184008E+01,  2.141364946124549E-01,  1.080191358360740E+03,  3.238332224333252E+08, -1.857273957543937E+00,
2470179.500000000, A.D. 2051-Jan-08 00:00:00.0000, -1.966498520898467E+08,  2.551167961601490E+08,  3.175545964633499E+07, -1.515091737570799E+01, -1.405574023814647E+01,  2.034072557926931E-01,  1.079656616525810E+03,  3.236729108642359E+08, -1.853632000749405E+00,
2470180.500000000, A.D. 2051-Jan-09 00:00:00.0000, -1.979560118263954E+08,  2.538986576751241E+08,  3.177256974114574E+07, -1.508417154040469E+01, -1.414186243685558E+01,  1.926561307256396E-01,  1.079122932942823E+03,  3.235129165510982E+08, -1.849930061312085E+00,
2470181.500000000, A.D. 2051-Jan-10 00:00:00.0000, -1.992563813599223E+08,  2.526730905828612E+08,  3.178875000396854E+07, -1.501688500791616E+01, -1.422769811444249E+01,  1.818834170025836E-01,  1.078590324905945E+03,  3.233532446785719E+08, -1.846168089641830E+00,
2470182.500000000, A.D. 2051-Jan-11 00:00:00.0000, -2.005509140030009E+08,  2.514401198007887E+08,  3.180399858249567E+07, -1.494905844991323E+01, -1.431324351954292E+01,  1.710894148907949E-01,  1.078058809723279E+03,  3.231939004354961E+08, -1.842346038605155E+00,
2470183.500000000, A.D. 2051-Jan-12 00:00:00.0000, -2.018395631274768E+08,  2.501997705707830E+08,  3.181831365047832E+07, -1.488069256681529E+01, -1.439849489318719E+01,  1.602744273351115E-01,  1.077528404716155E+03,  3.230348890146750E+08, -1.838463863553939E+00,
2470184.500000000, A.D. 2051-Jan-13 00:00:00.0000, -2.031222821669621E+08,  2.489520684598156E+08,  3.183169340795776E+07, -1.481178808800870E+01, -1.448344846903706E+01,  1.494387599589464E-01,  1.076999127218409E+03,  3.228762156126615E+08, -1.834521522354795E+00,
2470185.500000000, A.D. 2051-Jan-14 00:00:00.0000, -2.043990246193468E+08,  2.476970393605792E+08,  3.184413608149694E+07, -1.474234577206129E+01, -1.456810047362521E+01,  1.385827210647879E-01,  1.076470994575654E+03,  3.227178854295398E+08, -1.830518975418809E+00,
2470186.500000000, A.D. 2051-Jan-15 00:00:00.0000, -2.056697440493295E+08,  2.464347094920933E+08,  3.185563992441176E+07, -1.467236640693332E+01, -1.465244712659772E+01,  1.277066216341760E-01,  1.075944024144540E+03,  3.225599036687030E+08, -1.826456185731531E+00,
2470187.500000000, A.D. 2051-Jan-16 00:00:00.0000, -2.069343940909656E+08,  2.451651054002889E+08,  3.186620321700270E+07, -1.460185081018490E+01, -1.473648464095860E+01,  1.168107753272709E-01,  1.075418233292014E+03,  3.224022755366301E+08, -1.822333118882714E+00,
2470188.500000000, A.D. 2051-Jan-17 00:00:00.0000, -2.081929284502341E+08,  2.438882539585714E+08,  3.187582426678622E+07, -1.453079982918089E+01, -1.482020922331781E+01,  1.058954984819529E-01,  1.074893639394557E+03,  3.222450062426599E+08, -1.818149743096158E+00,
2470189.500000000, A.D. 2051-Jan-18 00:00:00.0000, -2.094453009076208E+08,  2.426041823683622E+08,  3.188450140872593E+07, -1.445921434129267E+01, -1.490361707414153E+01,  9.496111011250896E-02,  1.074370259837429E+03,  3.220881009987615E+08, -1.813906029259141E+00,
2470190.500000000, A.D. 2051-Jan-19 00:00:00.0000, -2.106914653207202E+08,  2.413129181596188E+08,  3.189223300546384E+07, -1.438709525409721E+01, -1.498670438800570E+01,  8.400793190786970E-02,  1.073848112013890E+03,  3.219315650193033E+08, -1.809601950952069E+00,
2470191.500000000, A.D. 2051-Jan-20 00:00:00.0000, -2.119313756268532E+08,  2.400144891913325E+08,  3.189901744755138E+07, -1.431444350557390E+01, -1.506946735385172E+01,  7.303628822951147E-02,  1.073327213324422E+03,  3.217754035208189E+08, -1.805237484476997E+00,
2470192.500000000, A.D. 2051-Jan-21 00:00:00.0000, -2.131649858457026E+08,  2.387089236520045E+08,  3.190485315368019E+07, -1.424126006429873E+01, -1.515190215524608E+01,  6.204650610886908E-02,  1.072807581175944E+03,  3.216196217217709E+08, -1.800812608886803E+00,
2470193.500000000, A.D. 2051-Jan-22 00:00:00.0000, -2.143922500819647E+08,  2.373962500600981E+08,  3.190973857091263E+07, -1.416754592963625E+01, -1.523400497064268E+01,  5.103891524435955E-02,  1.072289232981010E+03,  3.214642248423116E+08, -1.796327306013725E+00,
2470194.500000000, A.D. 2051-Jan-23 00:00:00.0000, -2.156131225280181E+08,  2.360764972644699E+08,  3.191367217491208E+07, -1.409330213192919E+01, -1.531577197364833E+01,  4.001384799799990E-02,  1.071772186157006E+03,  3.213092181040425E+08, -1.791781560497655E+00,
2470195.500000000, A.D. 2051-Jan-24 00:00:00.0000, -2.168275574666077E+08,  2.347496944447764E+08,  3.191665247017296E+07, -1.401852973268564E+01, -1.539719933329171E+01,  2.897163939157554E-02,  1.071256458125338E+03,  3.211546067297692E+08, -1.787175359814458E+00,
2470196.500000000, A.D. 2051-Jan-25 00:00:00.0000, -2.180355092735460E+08,  2.334158711118580E+08,  3.191867799025032E+07, -1.394322982476429E+01, -1.547828321429550E+01,  1.791262710240993E-02,  1.070742066310609E+03,  3.210003959432564E+08, -1.782508694303801E+00,
2470197.500000000, A.D. 2051-Jan-26 00:00:00.0000, -2.192369324204291E+08,  2.320750571080994E+08,  3.191974729798910E+07, -1.386740353255699E+01, -1.555901977735243E+01,  6.837151458651824E-03,  1.070229028139788E+03,  3.208465909689783E+08, -1.777781557197369E+00,
2470198.500000000, A.D. 2051-Jan-27 00:00:00.0000, -2.204317814773696E+08,  2.307272826077651E+08,  3.191985898575288E+07, -1.379105201216934E+01, -1.563940517940461E+01, -4.254444565875204E-03,  1.069717361041379E+03,  3.206931970318683E+08, -1.772993944646682E+00,
2470199.500000000, A.D. 2051-Jan-28 00:00:00.0000, -2.216200111157439E+08,  2.293725781173121E+08,  3.191901167565231E+07, -1.371417645159860E+01, -1.571943557392667E+01, -1.536181535728343E-02,  1.069207082444566E+03,  3.205402193570650E+08, -1.768145855751097E+00,
2470200.500000000, A.D. 2051-Jan-29 00:00:00.0000, -2.228015761109555E+08,  2.280109744756762E+08,  3.191720401977287E+07, -1.363677807090963E+01, -1.579910711121271E+01, -2.648461266769253E-02,  1.068698209778367E+03,  3.203876631696563E+08, -1.763237292585669E+00,
2470201.500000000, A.D. 2051-Jan-30 00:00:00.0000, -2.239764313452130E+08,  2.266425028545352E+08,  3.191443470040229E+07, -1.355885812240803E+01, -1.587841593866716E+01, -3.762248562182702E-02,  1.068190760470771E+03,  3.202355336944218E+08, -1.758268260229341E+00,
2470202.500000000, A.D. 2051-Jan-31 00:00:00.0000, -2.251445318103232E+08,  2.252671947585450E+08,  3.191070243025704E+07, -1.348041789081094E+01, -1.595735820109969E+01, -4.877508072407100E-02,  1.067684751947865E+03,  3.200838361555707E+08, -1.753238766793274E+00,
2470203.500000000, A.D. 2051-Feb-01 00:00:00.0000, -2.263058326104987E+08,  2.238850820255514E+08,  3.190600595270871E+07, -1.340145869341514E+01, -1.603593004102417E+01, -5.994204186606655E-02,  1.067180201632958E+03,  3.199325757764802E+08, -1.748148823449366E+00,
2470204.500000000, A.D. 2051-Feb-02 00:00:00.0000, -2.274602889651799E+08,  2.224961968267756E+08,  3.190034404200909E+07, -1.332198188026250E+01, -1.611412759896190E+01, -7.112301033485124E-02,  1.066677126945696E+03,  3.197817577794283E+08, -1.742998444459249E+00,
2470205.500000000, A.D. 2051-Feb-03 00:00:00.0000, -2.286078562118714E+08,  2.211005716669722E+08,  3.189371550351505E+07, -1.324198883430262E+01, -1.619194701374916E+01, -8.231762482150007E-02,  1.066175545301165E+03,  3.196313873853267E+08, -1.737787647203651E+00,
2470206.500000000, A.D. 2051-Feb-04 00:00:00.0000, -2.297484898089920E+08,  2.196982393845625E+08,  3.188611917391235E+07, -1.316148097155222E+01, -1.626938442284930E+01, -9.352552143042026E-02,  1.065675474108990E+03,  3.194814698134493E+08, -1.732516452212531E+00,
2470207.500000000, A.D. 2051-Feb-05 00:00:00.0000, -2.308821453387382E+08,  2.182892331517384E+08,  3.187755392143868E+07, -1.308045974125156E+01, -1.634643596266935E+01, -1.047463336891781E-01,  1.065176930772419E+03,  3.193320102811593E+08, -1.727184883195930E+00,
2470208.500000000, A.D. 2051-Feb-06 00:00:00.0000, -2.320087785099620E+08,  2.168735864745408E+08,  3.186801864610597E+07, -1.299892662601712E+01, -1.642309776888139E+01, -1.159796925590042E-01,  1.064679932687409E+03,  3.191830140036328E+08, -1.721792967075836E+00,
2470209.500000000, A.D. 2051-Feb-07 00:00:00.0000, -2.331283451610605E+08,  2.154513331929080E+08,  3.185751227992155E+07, -1.291688314199083E+01, -1.649936597674882E+01, -1.272252264459404E-01,  1.064184497241687E+03,  3.190344861935796E+08, -1.716340734019228E+00,
2470210.500000000, A.D. 2051-Feb-08 00:00:00.0000, -2.342408012628789E+08,  2.140225074806978E+08,  3.184603378710836E+07, -1.283433083898485E+01, -1.657523672145751E+01, -1.384825612127027E-01,  1.063690641813818E+03,  3.188864320609620E+08, -1.710828217472726E+00,
2470211.500000000, A.D. 2051-Feb-09 00:00:00.0000, -2.353461029216261E+08,  2.125871438456789E+08,  3.183358216432428E+07, -1.275127130062191E+01, -1.665070613845207E+01, -1.497513201913048E-01,  1.063198383772247E+03,  3.187388568127093E+08, -1.705255454198992E+00,
2470212.500000000, A.D. 2051-Feb-10 00:00:00.0000, -2.364442063818014E+08,  2.111452771294942E+08,  3.182015644088013E+07, -1.266770614447056E+01, -1.672577036377728E+01, -1.610311241964686E-01,  1.062707740474345E+03,  3.185917656524301E+08, -1.699622484315385E+00,
2470213.500000000, A.D. 2051-Feb-11 00:00:00.0000, -2.375350680291328E+08,  2.096969425075941E+08,  3.180575567895660E+07, -1.258363702217465E+01, -1.680042553442469E+01, -1.723215915398999E-01,  1.062218729265431E+03,  3.184451637801200E+08, -1.693929351335320E+00,
2470214.500000000, A.D. 2051-Feb-12 00:00:00.0000, -2.386186443935275E+08,  2.082421754891392E+08,  3.179037897381981E+07, -1.249906561957634E+01, -1.687466778868436E+01, -1.836223380454971E-01,  1.061731367477789E+03,  3.182990563918675E+08, -1.688176102212708E+00,
2470215.500000000, A.D. 2051-Feb-13 00:00:00.0000, -2.396948921520304E+08,  2.067810119168730E+08,  3.177402545403558E+07, -1.241399365683173E+01, -1.694849326650141E+01, -1.949329770655117E-01,  1.061245672429669E+03,  3.181534486795533E+08, -1.682362787390105E+00,
2470216.500000000, A.D. 2051-Feb-14 00:00:00.0000, -2.407637681317945E+08,  2.053134879669631E+08,  3.175669428168228E+07, -1.232842288851805E+01, -1.702189810983749E+01, -2.062531194978012E-01,  1.060761661424276E+03,  3.180083458305475E+08, -1.676489460851269E+00,
2470217.500000000, A.D. 2051-Feb-15 00:00:00.0000, -2.418252293130587E+08,  2.038396401488117E+08,  3.173838465256205E+07, -1.224235510373135E+01, -1.709487846303590E+01, -2.175823738041283E-01,  1.060279351748738E+03,  3.178637530274008E+08, -1.670556180178301E+00,
2470218.500000000, A.D. 2051-Feb-16 00:00:00.0000, -2.428792328321342E+08,  2.023595053048332E+08,  3.171909579641056E+07, -1.215579212617310E+01, -1.716743047319045E+01, -2.289203460296898E-01,  1.059798760673063E+03,  3.177196754475314E+08, -1.664563006614677E+00,
2470219.500000000, A.D. 2051-Feb-17 00:00:00.0000, -2.439257359843976E+08,  2.008731206102012E+08,  3.169882697710468E+07, -1.206873581422453E+01, -1.723955029051581E+01, -2.402666398237541E-01,  1.059319905449074E+03,  3.175761182629054E+08, -1.658510005133780E+00,
2470220.500000000, A.D. 2051-Feb-18 00:00:00.0000, -2.449646962272902E+08,  1.993805235725625E+08,  3.167757749286884E+07, -1.198118806100694E+01, -1.731123406871824E+01, -2.516208564615408E-01,  1.058842803309319E+03,  3.174330866397113E+08, -1.652397244513912E+00,
2470221.500000000, A.D. 2051-Feb-19 00:00:00.0000, -2.459960711833213E+08,  1.978817520317196E+08,  3.165534667647900E+07, -1.189315079442687E+01, -1.738247796536414E+01, -2.629825948671378E-01,  1.058367471465969E+03,  3.172905857380277E+08, -1.646224797419212E+00,
2470222.500000000, A.D. 2051-Feb-20 00:00:00.0000, -2.470198186430752E+08,  1.963768441592813E+08,  3.163213389546470E+07, -1.180462597720415E+01, -1.745327814224293E+01, -2.743514516374477E-01,  1.057893927109682E+03,  3.171486207114844E+08, -1.639992740486487E+00,
2470223.500000000, A.D. 2051-Feb-21 00:00:00.0000, -2.480358965682196E+08,  1.948658384582826E+08,  3.160793855230927E+07, -1.171561560688280E+01, -1.752363076572042E+01, -2.857270210667773E-01,  1.057422187408447E+03,  3.170071967069148E+08, -1.633701154416042E+00,
2470224.500000000, A.D. 2051-Feb-22 00:00:00.0000, -2.490442630945140E+08,  1.933487737627749E+08,  3.158276008464754E+07, -1.162612171582476E+01, -1.759353200707743E+01, -2.971088951716867E-01,  1.056952269506395E+03,  3.168663188640008E+08, -1.627350124064116E+00,
2470225.500000000, A.D. 2051-Feb-23 00:00:00.0000, -2.500448765348176E+08,  1.918256892373864E+08,  3.155659796546160E+07, -1.153614637118728E+01, -1.766297804282670E+01, -3.084966637154114E-01,  1.056484190522597E+03,  3.167259923149098E+08, -1.620939738532894E+00,
2470226.500000000, A.D. 2051-Feb-24 00:00:00.0000, -2.510376953820939E+08,  1.902966243768587E+08,  3.152945170327459E+07, -1.144569167488750E+01, -1.773196505500467E+01, -3.198899142313358E-01,  1.056017967549820E+03,  3.165862221839247E+08, -1.614470091254365E+00,
2470227.500000000, A.D. 2051-Feb-25 00:00:00.0000, -2.520226783124121E+08,  1.887616190055572E+08,  3.150132084234223E+07, -1.135475976356087E+01, -1.780048923142259E+01, -3.312882320434793E-01,  1.055553617653271E+03,  3.164470135870662E+08, -1.607941280054427E+00,
2470228.500000000, A.D. 2051-Feb-26 00:00:00.0000, -2.529997841879450E+08,  1.872207132769632E+08,  3.147220496284305E+07, -1.126335280852123E+01, -1.786854676588097E+01, -3.426912002837890E-01,  1.055091157869326E+03,  3.163083716317114E+08, -1.601353407195022E+00,
2470229.500000000, A.D. 2051-Feb-27 00:00:00.0000, -2.539689720599641E+08,  1.856739476731488E+08,  3.144210368106733E+07, -1.117147301573907E+01, -1.793613385833364E+01, -3.540983999034575E-01,  1.054630605204251E+03,  3.161703014162099E+08, -1.594706579373769E+00,
2470230.500000000, A.D. 2051-Feb-28 00:00:00.0000, -2.549302011718343E+08,  1.841213630042398E+08,  3.141101664960515E+07, -1.107912262584340E+01, -1.800324671500409E+01, -3.655094096780935E-01,  1.054171976632924E+03,  3.160328080295030E+08, -1.588000907679850E+00,
2470231.500000000, A.D. 2051-Mar-01 00:00:00.0000, -2.558834309620098E+08,  1.825630004078709E+08,  3.137894355753446E+07, -1.098630391419317E+01, -1.806988154845383E+01, -3.769238062024192E-01,  1.053715289097593E+03,  3.158958965507479E+08, -1.581236507469234E+00,
2470232.500000000, A.D. 2051-Mar-02 00:00:00.0000, -2.568286210670411E+08,  1.809989013486364E+08,  3.134588413061013E+07, -1.089301919101173E+01, -1.813603457762078E+01, -3.883411638766310E-01,  1.053260559506663E+03,  3.157595720489576E+08, -1.574413498175210E+00,
2470233.500000000, A.D. 2051-Mar-03 00:00:00.0000, -2.577657313245956E+08,  1.794291076175379E+08,  3.131183813145446E+07, -1.079927080161600E+01, -1.820170202784201E+01, -3.997610548826831E-01,  1.052807804733563E+03,  3.156238395826589E+08, -1.567532003035835E+00,
2470234.500000000, A.D. 2051-Mar-04 00:00:00.0000, -2.586947217765048E+08,  1.778536613314299E+08,  3.127680535975021E+07, -1.070506112676682E+01, -1.826688013089821E+01, -4.111830491510879E-01,  1.052357041615702E+03,  3.154887041995797E+08, -1.560592148735829E+00,
2470235.500000000, A.D. 2051-Mar-05 00:00:00.0000, -2.596155526718448E+08,  1.762726049324596E+08,  3.124078565243687E+07, -1.061039258312971E+01, -1.833156512511876E+01, -4.226067143224661E-01,  1.051908286953529E+03,  3.153541709363678E+08, -1.553594064990311E+00,
2470236.500000000, A.D. 2051-Mar-06 00:00:00.0000, -2.605281844700632E+08,  1.746859811874921E+08,  3.120377888391007E+07, -1.051526762384096E+01, -1.839575325559262E+01, -4.340316157079283E-01,  1.051461557509727E+03,  3.152202448183493E+08, -1.546537884094925E+00,
2470237.500000000, A.D. 2051-Mar-07 00:00:00.0000, -2.614325778441566E+08,  1.730938331875128E+08,  3.116578496622441E+07, -1.041968873914659E+01, -1.845944077452956E+01, -4.454573162549993E-01,  1.051016870008531E+03,  3.150869308593241E+08, -1.539423740488189E+00,
2470238.500000000, A.D. 2051-Mar-08 00:00:00.0000, -2.623286936839061E+08,  1.714962043469894E+08,  3.112680384929886E+07, -1.032365845706453E+01, -1.852262394180284E+01, -4.568833765261138E-01,  1.050574241135171E+03,  3.149542340613977E+08, -1.532251770377429E+00,
2470239.500000000, A.D. 2051-Mar-09 00:00:00.0000, -2.632164930991678E+08,  1.698931384031799E+08,  3.108683552112292E+07, -1.022717934400502E+01, -1.858529902568396E+01, -4.683093546965287E-01,  1.050133687535398E+03,  3.148221594148411E+08, -1.525022111482222E+00,
2470240.500000000, A.D. 2051-Mar-10 00:00:00.0000, -2.640959374232133E+08,  1.682846794153685E+08,  3.104588000796222E+07, -1.013025400528092E+01, -1.864746230375401E+01, -4.797348065766718E-01,  1.049695225815070E+03,  3.146907118979648E+08, -1.517734902938517E+00,
2470241.500000000, A.D. 2051-Mar-11 00:00:00.0000, -2.649669882161066E+08,  1.666708717640170E+08,  3.100393737456083E+07, -1.003288508544892E+01, -1.870911006394709E+01, -4.911592856606433E-01,  1.049258872539730E+03,  3.145598964769945E+08, -1.510390285385969E+00,
2470242.500000000, A.D. 2051-Mar-12 00:00:00.0000, -2.658296072681025E+08,  1.650517601498227E+08,  3.096100772433850E+07, -9.935075268441947E+00, -1.877023860566010E+01, -5.025823431992169E-01,  1.048824644234146E+03,  3.144297181059302E+08, -1.502988401236581E+00,
2470243.500000000, A.D. 2051-Mar-13 00:00:00.0000, -2.666837566030461E+08,  1.634273895926798E+08,  3.091709119958050E+07, -9.836827277484304E+00, -1.883084424085324E+01, -5.140035282918438E-01,  1.048392557381736E+03,  3.143001817263768E+08, -1.495529395094276E+00,
2470244.500000000, A.D. 2051-Mar-14 00:00:00.0000, -2.675293984817572E+08,  1.617978054305493E+08,  3.087218798161918E+07, -9.738143874809756E+00, -1.889092329506935E+01, -5.254223879899627E-01,  1.047962628423867E+03,  3.141712922673317E+08, -1.488013414275874E+00,
2470245.500000000, A.D. 2051-Mar-15 00:00:00.0000, -2.683664954053825E+08,  1.601630533182462E+08,  3.082629829100628E+07, -9.639027861229268E+00, -1.895047210831685E+01, -5.368384674028412E-01,  1.047534873758990E+03,  3.140430546449271E+08, -1.480440609372058E+00,
2470246.500000000, A.D. 2051-Mar-16 00:00:00.0000, -2.691950101187068E+08,  1.585231792261577E+08,  3.077942238767638E+07, -9.539482075607804E+00, -1.900948703578572E+01, -5.482513097979398E-01,  1.047109309741618E+03,  3.139154737621231E+08, -1.472811134789520E+00,
2470247.500000000, A.D. 2051-Mar-17 00:00:00.0000, -2.700149056134167E+08,  1.568782294389060E+08,  3.073156057110207E+07, -9.439509394313266E+00, -1.906796444839286E+01, -5.596604566897758E-01,  1.046685952681159E+03,  3.137885545083563E+08, -1.465125149225896E+00,
2470248.500000000, A.D. 2051-Mar-18 00:00:00.0000, -2.708261451313180E+08,  1.552282505539725E+08,  3.068271318044207E+07, -9.339112730691305E+00, -1.912590073317378E+01, -5.710654479136901E-01,  1.046264818840616E+03,  3.136623017591529E+08, -1.457382816045794E+00,
2470249.500000000, A.D. 2051-Mar-19 00:00:00.0000, -2.716286921675104E+08,  1.535732894802923E+08,  3.063288059468375E+07, -9.238295034604516E+00, -1.918329229355396E+01, -5.824658216837699E-01,  1.045845924435207E+03,  3.135367203757129E+08, -1.449584303545971E+00,
2470250.500000000, A.D. 2051-Mar-20 00:00:00.0000, -2.724225104735253E+08,  1.519133934368291E+08,  3.058206323278122E+07, -9.137059292059192E+00, -1.924013554953827E+01, -5.938611146358959E-01,  1.045429285630915E+03,  3.134118152044761E+08, -1.441729785110996E+00,
2470251.500000000, A.D. 2051-Mar-21 00:00:00.0000, -2.732075640604359E+08,  1.502486099511370E+08,  3.053026155379021E+07, -9.035408524924954E+00, -1.929642693785605E+01, -6.052508618585319E-01,  1.045014918543014E+03,  3.132875910766798E+08, -1.433819439274111E+00,
2470252.500000000, A.D. 2051-Mar-22 00:00:00.0000, -2.739838172019473E+08,  1.485789868579093E+08,  3.047747605700102E+07, -8.933345790742962E+00, -1.935216291209466E+01, -6.166345969143139E-01,  1.044602839234581E+03,  3.131640528079140E+08, -1.425853449702251E+00,
2470253.500000000, A.D. 2051-Mar-23 00:00:00.0000, -2.747512344374724E+08,  1.469045722975160E+08,  3.042370728206927E+07, -8.830874182609120E+00, -1.940733994284519E+01, -6.280118518556721E-01,  1.044193063715032E+03,  3.130412051976801E+08, -1.417832005127124E+00,
2470254.500000000, A.D. 2051-Mar-24 00:00:00.0000, -2.755097805752017E+08,  1.452254147145271E+08,  3.036895580914623E+07, -8.727996829116453E+00, -1.946195451787650E+01, -6.393821572371969E-01,  1.043785607938670E+03,  3.129190530289583E+08, -1.409755299241615E+00,
2470255.500000000, A.D. 2051-Mar-25 00:00:00.0000, -2.762594206951686E+08,  1.435415628562200E+08,  3.031322225900743E+07, -8.624716894339409E+00, -1.951600314234591E+01, -6.507450421270962E-01,  1.043380487803278E+03,  3.127976010677836E+08, -1.401623530578590E+00,
2470256.500000000, A.D. 2051-Mar-26 00:00:00.0000, -2.770001201523160E+08,  1.418530657710665E+08,  3.025650729318070E+07, -8.521037577845018E+00, -1.956948233904975E+01, -6.621000341192955E-01,  1.042977719148736E+03,  3.126768540628332E+08, -1.393436902384440E+00,
2470257.500000000, A.D. 2051-Mar-27 00:00:00.0000, -2.777318445795631E+08,  1.401599728071965E+08,  3.019881161407303E+07, -8.416962114717984E+00, -1.962238864871215E+01, -6.734466593473529E-01,  1.042577317755688E+03,  3.125568167450247E+08, -1.385195622496243E+00,
2470258.500000000, A.D. 2051-Mar-28 00:00:00.0000, -2.784545598908762E+08,  1.384623336108353E+08,  3.014013596509587E+07, -8.312493775589470E+00, -1.967471863030909E+01, -6.847844425007841E-01,  1.042179299344229E+03,  3.124374938271242E+08, -1.376899903228475E+00,
2470259.500000000, A.D. 2051-Mar-29 00:00:00.0000, -2.791682322843406E+08,  1.367601981247113E+08,  3.008048113078928E+07, -8.207635866662528E+00, -1.972646886142250E+01, -6.961129068440721E-01,  1.041783679572634E+03,  3.123188900033644E+08, -1.368549961271879E+00,
2470260.500000000, A.D. 2051-Mar-30 00:00:00.0000, -2.798728282452348E+08,  1.350536165864328E+08,  3.001984793694402E+07, -8.102391729728826E+00, -1.977763593861964E+01, -7.074315742384529E-01,  1.041390474036107E+03,  3.122010099490697E+08, -1.360146017606054E+00,
