            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2461045.500000000, A.D. 2026-Jan-05 00:00:00.0000,  1.852323291306134E+08,  2.606054223766768E+08,  7.722366757809235E+07, -1.737215102499232E+01,  1.192652862945481E+01, -1.572675805541542E+00,  1.097165767630833E+03,  3.289220223115043E+08, -7.029439907729277E-01,
2461046.500000000, A.D. 2026-Jan-06 00:00:00.0000,  1.837288028991588E+08,  2.616322415441798E+08,  7.708671375285144E+07, -1.743162162517633E+01,  1.184237072467555E+01, -1.597546552007899E+00,  1.096964790088222E+03,  3.288617707600019E+08, -6.917635611048527E-01,
2461047.500000000, A.D. 2026-Jan-07 00:00:00.0000,  1.822201579642820E+08,  2.626517732150760E+08,  7.694761242516619E+07, -1.749063908369309E+01,  1.175783702823460E+01, -1.622386351914631E+00,  1.096767038427916E+03,  3.288024863036853E+08, -6.805575919259729E-01,
2461048.500000000, A.D. 2026-Jan-08 00:00:00.0000,  1.807064335928536E+08,  2.636639850379434E+08,  7.680636630986692E+07, -1.754920073187886E+01,  1.167293025225937E+01, -1.647194255073135E+00,  1.096572519955134E+03,  3.287441711326038E+08, -6.693264670300531E-01,
2461049.500000000, A.D. 2026-Jan-09 00:00:00.0000,  1.791876692814467E+08,  2.646688448968034E+08,  7.666297820388244E+07, -1.760730392125748E+01,  1.158765313467232E+01, -1.671969311258995E+00,  1.096381241864179E+03,  3.286868274035548E+08, -6.580705723344971E-01,
2461050.500000000, A.D. 2026-Jan-10 00:00:00.0000,  1.776639047545802E+08,  2.656663209133419E+08,  7.651745098623940E+07, -1.766494602383155E+01,  1.150200843901543E+01, -1.696710570295967E+00,  1.096193211237828E+03,  3.286304572399017E+08, -6.467902958570264E-01,
2461051.500000000, A.D. 2026-Jan-11 00:00:00.0000,  1.761351799629370E+08,  2.666563814491152E+08,  7.636978761805464E+07, -1.772212443237184E+01,  1.141599895427043E+01, -1.721417082140286E+00,  1.096008435046732E+03,  3.285750627313932E+08, -6.354860276921892E-01,
2461052.500000000, A.D. 2026-Jan-12 00:00:00.0000,  1.746015350815568E+08,  2.676389951077401E+08,  7.621999114251995E+07, -1.777883656070468E+01,  1.132962749467467E+01, -1.746087896965267E+00,  1.095826920148822E+03,  3.285206459339852E+08, -6.241581599877533E-01,
2461053.500000000, A.D. 2026-Jan-13 00:00:00.0000,  1.730630105080051E+08,  2.686141307370675E+08,  7.606806468487984E+07, -1.783507984399757E+01,  1.124289689953256E+01, -1.770722065246184E+00,  1.095648673288718E+03,  3.284672088696638E+08, -6.128070869211623E-01,
2461054.500000000, A.D. 2026-Jan-14 00:00:00.0000,  1.715196468605166E+08,  2.695817574313402E+08,  7.591401145240152E+07, -1.789085173904230E+01,  1.115581003302235E+01, -1.795318637845548E+00,  1.095473701097149E+03,  3.284147535262715E+08, -6.014332046759573E-01,
2461055.500000000, A.D. 2026-Jan-15 00:00:00.0000,  1.699714849761150E+08,  2.705418445333338E+08,  7.575783473433782E+07, -1.794614972453637E+01,  1.106836978399850E+01, -1.819876666098479E+00,  1.095302010090377E+03,  3.283632818573347E+08, -5.900369114184834E-01,
2461056.500000000, A.D. 2026-Jan-16 00:00:00.0000,  1.684185659087080E+08,  2.714943616364793E+08,  7.559953790188301E+07, -1.800097130136164E+01,  1.098057906578912E+01, -1.844395201898566E+00,  1.095133606669631E+03,  3.283127957818938E+08, -5.786186072747970E-01,
2461057.500000000, A.D. 2026-Jan-17 00:00:00.0000,  1.668609309271589E+08,  2.724392785869693E+08,  7.543912440812007E+07, -1.805531399286052E+01,  1.089244081598855E+01, -1.868873297783950E+00,  1.094968497120543E+03,  3.282632971843337E+08, -5.671786943079191E-01,
2461058.500000000, A.D. 2026-Jan-18 00:00:00.0000,  1.652986215133342E+08,  2.733765654858449E+08,  7.527659778796206E+07, -1.810917534510947E+01,  1.080395799624507E+01, -1.893310007023711E+00,  1.094806687612597E+03,  3.282147879142187E+08, -5.557175764955558E-01,
2461059.500000000, A.D. 2026-Jan-19 00:00:00.0000,  1.637316793601272E+08,  2.743061926910653E+08,  7.511196165808493E+07, -1.816255292718959E+01,  1.071513359204341E+01, -1.917704383704587E+00,  1.094648184198575E+03,  3.281672697861274E+08, -5.442356597083466E-01,
2461060.500000000, A.D. 2026-Jan-20 00:00:00.0000,  1.621601463694599E+08,  2.752281308195572E+08,  7.494521971685277E+07, -1.821544433145666E+01,  1.062597061248193E+01, -1.942055482817815E+00,  1.094492992814017E+03,  3.281207445794906E+08, -5.327333516901918E-01,
2461061.500000000, A.D. 2026-Jan-21 00:00:00.0000,  1.605840646502585E+08,  2.761423507492452E+08,  7.477637574423656E+07, -1.826784717379295E+01,  1.053647209004550E+01, -1.966362360347454E+00,  1.094341119276686E+03,  3.280752140384288E+08, -5.212110620312479E-01,
2461062.500000000, A.D. 2026-Jan-22 00:00:00.0000,  1.590034765164123E+08,  2.770488236210626E+08,  7.460543360172404E+07, -1.831975909388399E+01,  1.044664108037081E+01, -1.990624073356845E+00,  1.094192569286035E+03,  3.280306798715956E+08, -5.096692021574781E-01,
2461063.500000000, A.D. 2026-Jan-23 00:00:00.0000,  1.574184244847038E+08,  2.779475208409413E+08,  7.443239723222281E+07, -1.837117775546303E+01,  1.035648066200809E+01, -2.014839680077668E+00,  1.094047348422683E+03,  3.279871437520186E+08, -4.981081853056889E-01,
2461064.500000000, A.D. 2026-Jan-24 00:00:00.0000,  1.558289512727216E+08,  2.788384140817810E+08,  7.425727065995573E+07, -1.842210084656346E+01,  1.026599393617649E+01, -2.039008239998411E+00,  1.093905462147899E+03,  3.279446073169444E+08, -4.865284265062112E-01,
2461065.500000000, A.D. 2026-Jan-25 00:00:00.0000,  1.542350997967491E+08,  2.797214752853971E+08,  7.408005799034822E+07, -1.847252607975934E+01,  1.017518402651521E+01, -2.063128813953764E+00,  1.093766915803079E+03,  3.279030721676842E+08, -4.749303425620375E-01,
2461066.500000000, A.D. 2026-Jan-26 00:00:00.0000,  1.526369131696350E+08,  2.805966766644467E+08,  7.390076340990838E+07, -1.852245119240609E+01,  1.008405407882669E+01, -2.087200464214159E+00,  1.093631714609249E+03,  3.278625398694611E+08, -4.633143520335852E-01,
2461067.500000000, A.D. 2026-Jan-27 00:00:00.0000,  1.510344346986413E+08,  2.814639907043322E+08,  7.371939118609869E+07, -1.857187394686946E+01,  9.992607260815628E+00, -2.111222254576178E+00,  1.093499863666549E+03,  3.278230119512595E+08, -4.516808752202932E-01,
2461068.500000000, A.D. 2026-Jan-28 00:00:00.0000,  1.494277078832734E+08,  2.823233901650829E+08,  7.353594566720045E+07, -1.862079213074312E+01,  9.900846761827758E+00, -2.135193250453454E+00,  1.093371367953745E+03,  3.277844899056756E+08, -4.400303341365134E-01,
2461069.500000000, A.D. 2026-Jan-29 00:00:00.0000,  1.478167764130911E+08,  2.831748480832123E+08,  7.335043128217004E+07, -1.866920355706070E+01,  9.808775792577727E+00, -2.159112518968440E+00,  1.093246232327734E+03,  3.277469751887704E+08, -4.283631524936117E-01,
